Date,Open,High,Low,Close,Adj Close,Volume
2021-02-03,8.050000190734863,9.84000015258789,8.0,9.260000228881836,9.260000228881836,33647000
2021-02-04,9.149999618530273,10.880000114440918,8.819999694824219,10.329999923706055,10.329999923706055,24668700
2021-02-05,10.5,12.399999618530273,9.829999923706055,11.539999961853027,11.539999961853027,26994100
2021-02-08,12.539999961853027,15.529999732971191,12.180000305175781,14.720000267028809,14.720000267028809,29250300
2021-02-09,14.0600004196167,16.190000534057617,14.0600004196167,14.899999618530273,14.899999618530273,16121900
2021-02-10,15.3100004196167,15.649999618530273,13.079999923706055,14.0,14.0,17372700
2021-02-11,19.68000030517578,21.75,17.0,18.309999465942383,18.309999465942383,43565400
2021-02-12,17.520000457763672,19.3799991607666,16.850000381469727,18.329999923706055,18.329999923706055,14541700
2021-02-16,19.950000762939453,24.18000030517578,19.549999237060547,23.719999313354492,23.719999313354492,26160100
2021-02-17,22.350000381469727,22.3799991607666,19.0,19.75,19.75,16020300
2021-02-18,19.15999984741211,20.959999084472656,17.5,18.040000915527344,18.040000915527344,11044300
2021-02-19,19.510000228881836,20.899999618530273,18.299999237060547,20.5,20.5,12016200
2021-02-22,20.040000915527344,21.360000610351562,17.75,18.06999969482422,18.06999969482422,10060800
2021-02-23,17.110000610351562,17.149999618530273,13.90999984741211,16.190000534057617,16.190000534057617,15169300
2021-02-24,17.229999542236328,18.969999313354492,16.450000762939453,17.959999084472656,17.959999084472656,9284500
2021-02-25,17.170000076293945,18.239999771118164,15.800000190734863,16.18000030517578,16.18000030517578,8026000
2021-02-26,15.15999984741211,16.170000076293945,14.1899995803833,14.869999885559082,14.869999885559082,9346800
2021-03-01,16.200000762939453,17.940000534057617,16.0,17.59000015258789,17.59000015258789,8547000
2021-03-02,19.149999618530273,19.25,16.649999618530273,16.950000762939453,16.950000762939453,12423400
2021-03-03,17.079999923706055,17.290000915527344,15.09000015258789,15.359999656677246,15.359999656677246,7110500
2021-03-04,14.510000228881836,15.579999923706055,12.199999809265137,13.25,13.25,14414300
2021-03-05,13.579999923706055,13.75,10.119999885559082,12.819999694824219,12.819999694824219,18999700
2021-03-08,12.760000228881836,13.260000228881836,11.510000228881836,11.770000457763672,11.770000457763672,8994900
2021-03-09,12.100000381469727,14.619999885559082,12.100000381469727,14.079999923706055,14.079999923706055,11833900
2021-03-10,15.109999656677246,15.619999885559082,13.6899995803833,14.350000381469727,14.350000381469727,10208200
2021-03-11,14.770000457763672,15.729999542236328,13.960000038146973,14.829999923706055,14.829999923706055,9720000
2021-03-12,15.199999809265137,18.219999313354492,14.710000038146973,17.469999313354492,17.469999313354492,20684400
2021-03-15,18.579999923706055,18.649999618530273,17.260000228881836,17.829999923706055,17.829999923706055,9632200
2021-03-16,17.700000762939453,18.149999618530273,16.3700008392334,16.829999923706055,16.829999923706055,8027200
2021-03-17,15.680000305175781,17.75,15.300000190734863,17.440000534057617,17.440000534057617,6942800
2021-03-18,16.899999618530273,17.649999618530273,15.779999732971191,15.9399995803833,15.9399995803833,6092900
2021-03-19,15.800000190734863,17.739999771118164,15.5600004196167,17.350000381469727,17.350000381469727,7904700
2021-03-22,17.8700008392334,19.280000686645508,16.670000076293945,17.969999313354492,17.969999313354492,11621000
2021-03-23,17.8700008392334,18.959999084472656,15.550000190734863,15.819999694824219,15.819999694824219,10830100
2021-03-24,16.260000228881836,16.290000915527344,13.119999885559082,13.199999809265137,13.199999809265137,12629700
2021-03-25,12.960000038146973,14.180000305175781,12.5600004196167,14.010000228881836,14.010000228881836,11953200
2021-03-26,13.770000457763672,14.0,12.600000381469727,13.449999809265137,13.449999809265137,6983900
2021-03-29,13.149999618530273,13.729999542236328,12.029999732971191,12.130000114440918,12.130000114440918,7266700
2021-03-30,11.899999618530273,12.619999885559082,11.329999923706055,12.3100004196167,12.3100004196167,8775900
2021-03-31,12.960000038146973,19.3700008392334,12.779999732971191,18.549999237060547,18.549999237060547,56686200
2021-04-01,17.15999984741211,17.389999389648438,15.199999809265137,15.539999961853027,15.539999961853027,26087100
2021-04-05,16.059999465942383,16.31999969482422,15.149999618530273,15.6899995803833,15.6899995803833,9009300
2021-04-06,15.5,15.739999771118164,14.369999885559082,15.319999694824219,15.319999694824219,7434800
2021-04-07,14.920000076293945,16.200000762939453,14.449999809265137,14.600000381469727,14.600000381469727,9514400
2021-04-08,14.789999961853027,14.84000015258789,13.949999809265137,14.149999618530273,14.149999618530273,6438700
2021-04-09,13.869999885559082,14.479999542236328,13.600000381469727,14.220000267028809,14.220000267028809,6310700
2021-04-12,14.09000015258789,14.319999694824219,12.789999961853027,12.920000076293945,12.920000076293945,8498100
2021-04-13,13.1899995803833,13.380000114440918,12.550000190734863,12.90999984741211,12.90999984741211,7040900
2021-04-14,13.260000228881836,14.789999961853027,12.25,12.34000015258789,12.34000015258789,16554700
2021-04-15,12.40999984741211,12.479999542236328,10.399999618530273,11.350000381469727,11.350000381469727,18721500
2021-04-16,10.949999809265137,11.640000343322754,10.5600004196167,11.029999732971191,11.029999732971191,7619500
2021-04-19,10.800000190734863,11.149999618530273,10.319999694824219,10.5,10.5,6171300
2021-04-20,10.9399995803833,12.119999885559082,10.079999923706055,10.390000343322754,10.390000343322754,16808800
2021-04-21,10.329999923706055,12.65999984741211,10.119999885559082,12.5,12.5,23527900
2021-04-22,14.050000190734863,14.930000305175781,12.8100004196167,13.140000343322754,13.140000343322754,38728900
2021-04-23,13.9399995803833,19.139999389648438,13.529999732971191,17.969999313354492,17.969999313354492,117641000
2021-04-26,19.989999771118164,27.799999237060547,19.75,26.440000534057617,26.440000534057617,213591300
2021-04-27,27.6299991607666,28.0,19.190000534057617,20.15999984741211,20.15999984741211,158525900
2021-04-28,22.229999542236328,25.75,20.709999084472656,20.989999771118164,20.989999771118164,179275800
2021-04-29,20.31999969482422,20.600000381469727,17.530000686645508,18.0,18.0,74629000
2021-04-30,13.979999542236328,15.9399995803833,13.869999885559082,15.25,15.25,73782700
